customer_tweet_id,customer_text,agent_tweet_id,agent_reply,created_at
2950682,Disgusted with Amazon for sending a torn book which they tried to patch up with sticker. I an not taking the trouble to go through the return process at all . Let's see what you do as a reaction to such substandard service,683,We're always looking for ways to improve and we'd like to hear your feedback on this packaging: ^KN,Wed Nov 29 16:56:41 +0000 2017
42573,"Trying to cancel an order on but the website and app page come up blank when I hit ""cancel order""",42572,"Oh no! We can help you with this, Annie! Just give us a quick call or chat here so we can assist: ^JD",Wed Nov 01 15:43:15 +0000 2017
351461,"please help, I'm a prime member but cannot work out how I purchase this fire tablet at £79.99????",351459,"Why, what's happening when you try to purchase? ^AS",Sun Oct 08 11:29:40 +0000 2017
729862,you told me to verify my account with a code in an email. Didn’t get it twice!! Email address is correct. #outlook Help please.,729861,Please get in touch with us here: ^CD,Wed Oct 11 11:01:12 +0000 2017
2633214,"the speaker on my Echo Dot will start sounding very tinny, if I reboot it it's back to normal for about a day, then tinny again",2633213,I'm sorry you're having issues with your Echo Dot. Please reach out to us here for more help: ^FJ,Mon Oct 30 23:29:17 +0000 2017
2917158,So apparently we pay $100 for Prime shipping that no longer exists,2917156,We'd like to help! Are you currently experiencing issues with an order? Have we missed the expected delivery date? ^JP,Tue Nov 28 23:42:24 +0000 2017
2584282,"Ordered on Saturday with prime delivery meant to arrive Monday. Still isn't here. Your website says ""Packages are rarely this late and we're sorry yours still hasn't arrived. You can wait another couple days or check out these options."" But there are no options??",2584280,I'm so sorry for the delay with your package! Please reach out to us here so we can look into options for you: ^MO,Thu Nov 16 23:40:10 +0000 2017
1107339,"Hi , I had a Fresh delivery scheduled tonight but only received about half of my items. Can you help?",1107338,We'd be happy to assist! Please contacts us via phone here: for real-time support! ^VB,Tue Oct 24 00:31:43 +0000 2017
1228706,Where's my parcel?? Paying for next day delivery which hasn't arrived!?! Disgraceful!,1228705,"Sorry for the delay, Andy! Let's find out! What does the updated tracking info state here: ^JZ",Wed Oct 25 20:16:06 +0000 2017
360254,"Hi, had an order that was supposed to have been delivered on 15th Sept, tracking says delivery was refused with no explanation.",360252,I'm sorry to hear this occurred. Did you receive a refund for the order? ^CO,Sun Oct 08 16:41:20 +0000 2017
1220821,using amazon video - settings language english - i have German Subtitles - cant turn them off 😩⛏ help,1220817,Oh no! Have you tried these steps to turn the subtitles off: ^RA,Sat Nov 25 19:36:04 +0000 2017
1285571,I have the Android kindle app but I haven't had the update to the new version. Not sure why.,1285570,Thanks for reaching out! Visit us here: to download the latest version of the app on our website. ^TK,Thu Oct 26 18:22:37 +0000 2017
1623886,I need help refunding an item I received the wrong colour watch and I’m getting no replies to emails ??,1623885,Sorry you haven't had a response. Who is the order sold and fulfilled by: ^AF,Sun Nov 05 17:40:40 +0000 2017
930161,This rep I'm connected with MUST be in training...,930160,"We're here for you! We're also always looking to improve. At the end of the call, you should be sent a survey via e-mail. The feedback left in this survey goes to the rep's direct leadership. ^JE",Mon Nov 20 20:31:02 +0000 2017
771381,This looks more promising thank you :),771379,"If you have questions or concerns, Daniel, please just let us know! We're here to help. ^TG",Wed Oct 11 23:53:37 +0000 2017
816144,what's the best email to report spam to?,816142,Thank you for reaching out! You can report suspicious e-mails here: ^DD,Thu Oct 12 20:29:20 +0000 2017
2305302,"Hey how come when I click 'View return label &amp; instructions' I get routed to my order history, not a label or instructions to return? Frustrating experience. Order #112-4165174-6941014 &amp; #112-4165174-6941014.",2305300,"Hey, Ashley! Hmm that's odd! Have you tried restarting your browser? Or even changing browsers? ^CN",Sun Nov 12 21:03:53 +0000 2017
1495616,"15 days now... and no response from or or LOL ""#DASH.. Aha!!!! It'll save every one of us!"" Or not.",1495614,"Hi Stuart, I'm really sorry to hear about the experience. What is the status of the order here ^AT",Fri Nov 03 11:41:31 +0000 2017
2801447,I gotta say that and has the best customer service...they're just so nice and friendly and they fix problems so simply and efficiently.,2801446,We're so glad you had a positive experience with us! Have a great night! ^AR,Wed Nov 22 00:27:20 +0000 2017
2611579,"Placed an order for 2 day shipping (prime member) and the items have been ""out for delivery"" in the wrong city for 3 days. Please stop using Intelcom for deliveries.",2611578,I am very sorry to hear this David. Can I ask for you to reach out to us through the link below so we can see what options we have for you: ^GA,Fri Nov 17 11:56:32 +0000 2017
1210997,". haven’t gotten my refund from weeks ago. My order was cancelled, I want my money.",1210995,If your order was canceled it sounds like it might be an authorization: Have you contacted your bank? ^AF,Sun Oct 15 23:03:22 +0000 2017
257710,eligible to return until the 4th Nov on the Completed Orders screen. It wasnt what was advertised and sold directly by Amazon!,257708,Sorry for the trouble! Please reach us here: so we can look into this order with you. ^EZ,Thu Oct 05 19:46:02 +0000 2017
2886610,Today I had visited lg's service center related to my phone's battery issue and they had said that the battery is not new and they refused to change it for free I don't know who is responsible amazon or LG but i want it to be replaced to free or ill sue.,2886609,"I apologize for the experience you had, Naved. Allow our support team to look into this. You can connect with us here: ^NK",Tue Nov 28 12:07:40 +0000 2017
1380931,If you continue to use OnTrac I'm cancelling my Prime account. Please forward this to a 2nd tier customer satisfaction rep.,1380930,Are you experiencing an issue with a recent order: ^RR,Sat Oct 28 05:38:03 +0000 2017
2281073,Would Amazon price match a deal on Amazon fresh with a code? As Amazon fresh is not available in my area :/,2281072,"Hey there, thanks for asking. Our price matching information can be found here: ^DW",Sat Nov 11 20:51:27 +0000 2017
1011680,your audible app sucks. Got a free trial and can't download books. Definitely won't be getting a subscription,1011679,"I'm sorry about troubles with the app, Jeff! Have you tried their support for troubleshooting? ^FR",Sat Oct 14 14:15:34 +0000 2017
1632472,"where on earth is my f# Call of Duty? Ordered it yesterday to be delivered today (I pay for Amazon prime) and it's nowhere to be seen. Tracking says it's in my post box, and I can assure you it's not there!!!",1632470,I understand your concern. Have you tried these tips here: Let us know if it's unable to be located. ^SK,Sun Nov 05 20:07:47 +0000 2017
1223064,this was put through my letter box. Not mine and I don’t live near a no.3. Someone is missing their parcel. Awful delivery 😡,1223062,"Sorry to sere this - it may be a gift for you. Pls also note, Amazon Logistics are also doing non Amazon deliveries ^TD",Thu Nov 02 11:52:28 +0000 2017
1925642,"Shame on you no response even after so many calls, mails, tweets. waiting for delivery since 15 days,Pathetic",644,I'm so sorry you didn't receive your parcel! We'd like a chance to look into this with you here: ^SY,Wed Nov 08 06:29:05 +0000 2017
511714,Is it possible for you to DM me so I can ask you a question concerning an email I got?,511713,"Hi! To DM us, just message us using the link below! ^WT",Fri Dec 01 22:56:40 +0000 2017
158808,i'm trying to buy assassin's creed origins for the ps4 on and it just refuses to add it to my cart? it says it's in stock. what gives??,158807,Hmm... It looks like the item is only available from sellers other than Could you try refreshing the page to see if your options change? ^MJ,Fri Nov 24 17:33:26 +0000 2017
2008252,did you guys discover time travel and dind't tell?,2008250,All our time travelers are actually already deployed- what was the delivery date in your email? Let us know! ^BL,Wed Oct 18 19:20:22 +0000 2017
382595,how long does it take to issue a refund? I've been waiting since the 3rd to get a refund,382594,Refunds can take a maximum of 5-7 business days. Did you receive a confirmation email when it was requested? ^PK,Mon Oct 09 10:30:22 +0000 2017
2784326,ordered items using prime which were meant to come yesterday and I still haven’t received them and this is what it says,2784325,I'm sorry you haven't received your order! Have you reported this to our Customer Support team: ^ME,Tue Oct 31 18:48:48 +0000 2017
2812159,can you help me I have received 4 emails saying I need to revise my payment method and when I do I’m being re charged for items I have contacted customer support but got no reply,2812158,"Hi, can't see your account details on social media. Did you speak us by phone or did you send us an email? ^BZ",Wed Nov 22 08:24:33 +0000 2017
77406,"your customer support team prove this all power in your hand and customer is helpless, is there any place or athuority where i can complain your bad customer service",77404,I'm sorry for the unpleasant experience you had with our support team. Certainly we never expected this. I'll be sure to pass along your experience as a feed back to our team internally so that they can evaluate it to make sure it doesn't happen again. ^HS,Thu Nov 30 12:13:00 +0000 2017
